t,lat,lon,speed,course
0.0,55.95326143892321,-3.188211939437469,0.0,92.20252490701169
1.0,55.953274760661614,-3.188250205435055,2.389235046225951,90.67686255329235
2.0,55.95331061637685,-3.188146038867374,4.711806236967128,88.92005696949299
3.0,55.95328587621376,-3.18804456765147,6.909276523361565,87.47951628629514
4.0,55.953314165007306,-3.187998536393807,9.345353829618684,86.21075746032149
5.0,55.95332175683498,-3.187722673150967,10.884443185744928,90.03727658196657
6.0,55.95326109778867,-3.1875723476719724,11.163253156625805,88.3788658009768
7.0,55.953327409193015,-3.1874785884253036,10.890133495442829,88.25568808013098
8.0,55.95328394766491,-3.187206204476242,10.572545446098099,89.55606098583222
9.0,55.95335643419833,-3.187012932220679,10.788842263838339,89.89630794373596
10.0,55.953319637682576,-3.18684102792834,11.040848701535978,85.44643436844834
11.0,55.95328547459314,-3.1866609098942136,10.725447581258024,91.85029318115285
12.0,55.95330542996201,-3.186602921676754,10.942558694084317,85.94630878817995
13.0,55.9532518948415,-3.186380213886795,12.336075022724373,123.7192482171087
14.0,55.953166294149526,-3.186303112037088,11.571135507227568,151.18113622319973
15.0,55.95309794369275,-3.1862742305808274,10.971703096554178,179.05631096373338
16.0,55.952995404090245,-3.1863535592230123,10.303536728375828,212.68599307476154
17.0,55.95298267843963,-3.186437865642264,9.547417262408207,240.04157292383488
18.0,55.952914593169425,-3.186580923384722,8.439677127604758,241.38184193524657
19.0,55.95285228735202,-3.1867820885138713,9.29743756789076,240.2144541588944
20.0,55.95274743257959,-3.186775318089635,8.548001977673293,214.19306276026055
21.0,55.95266282071063,-3.186750882599926,9.398158846282,186.12284490875166
22.0,55.95263106578887,-3.1867513242693066,9.634149149177034,154.18533171721387
23.0,55.95258886275767,-3.18671210717172,10.041181727807478,126.77501644311276
24.0,55.95259301849357,-3.186507387147171,10.409034363893992,100.68645410422486
25.0,55.95256720425904,-3.1863222243019216,10.56651389492261,71.57997969672967
26.0,55.95261636356446,-3.1862238667631497,11.270295057032909,67.4301715668911
27.0,55.952622893658194,-3.1859845262383226,10.614469604089502,76.05223506984355
28.0,55.95266395655691,-3.1858712720751643,11.237571374434134,67.65004525226239
29.0,55.95264444380533,-3.185604002343728,10.49241592148922,67.83691429251047
30.0,55.95275632002568,-3.1854413553620753,11.355899708731938,69.44777516053412
31.0,55.95274747025567,-3.185310121623433,10.847309666347092,73.12970248089269
32.0,55.952795520175876,-3.185198982984217,11.112215726337825,75.59202501326054
33.0,55.95284002674823,-3.1849568053324524,11.4524165776872,71.52916989481983
34.0,55.95281324742457,-3.1848301584752545,10.351195271905295,103.21784529891099
35.0,55.95270019529661,-3.1847144327378163,10.505611546596406,136.34780292857556
36.0,55.95268690112911,-3.184593869731089,10.372049472364726,167.26628051349195
37.0,55.95258367126234,-3.1847375265236697,10.069783436659751,200.16473044920443
38.0,55.95252475323306,-3.1848862044618054,9.807483558522259,229.72005708127398
39.0,55.95244372421082,-3.1848956798795456,9.18184371864162,232.87651486523953
40.0,55.952376786596595,-3.184942966303516,7.65424081071206,232.78515879631203
41.0,55.95234290574688,-3.185026950895453,6.031901389158553,227.1291651673121
42.0,55.952356333176304,-3.1851237157721743,4.579669711330977,231.77954810935233
43.0,55.95234968823996,-3.185098538157529,3.021294230250429,232.3258316353517
44.0,55.95231810731985,-3.1852353202510546,1.7975429972855579,233.1224495205261
