t,lat,lon,speed,course
0.0,53.80077836407826,-1.549140793562082,0.0,90.06838553450636
1.0,53.800806544643564,-1.5490839561471488,1.6158259412600013,92.71949508061992
2.0,53.8007553625918,-1.5490148915832667,3.4321250894712496,92.44944215717186
3.0,53.80081768159031,-1.5489055292220895,5.580092756918318,88.97938584642466
4.0,53.80083081529885,-1.5488208881996974,7.258759114501665,89.40406097778711
5.0,53.80078780243434,-1.5486596340321668,9.20461158212022,88.94523161393315
6.0,53.80081160130468,-1.5485878673291447,11.252912771241302,91.13945271514392
7.0,53.80080676246593,-1.5483814226133363,11.257380964842731,89.88787112190876
8.0,53.800789372474256,-1.5482257075896777,11.142555092584576,91.49377123251308
9.0,53.80077675876216,-1.5480049540689595,10.864769420575275,86.30535040205179
10.0,53.80074522406322,-1.5478242522286425,10.773520315452874,93.13309754939904
11.0,53.800838009975315,-1.5477447367301664,10.755555767798272,89.80713567968876
12.0,53.800798716342875,-1.5475181874876507,10.896843542661722,91.36075690654829
13.0,53.800867975047005,-1.547310108170844,10.98458597186392,89.72686733204634
14.0,53.80082226603259,-1.5471341425873624,10.708317896787692,89.24180286585029
15.0,53.80080748600055,-1.5470594814867753,10.659653740112892,90.92622031719517
16.0,53.800782282670006,-1.546815585360039,11.091711565821281,91.64902705506023
17.0,53.800837526119416,-1.5466585183015376,10.444494490982372,89.5949402586131
18.0,53.80078635584492,-1.546526537307922,10.946883947548047,89.69442764285961
19.0,53.80084230908549,-1.5462497579826437,11.12774770018316,91.37139722161852
20.0,53.800789264428296,-1.546223067374864,10.704393318079559,88.25931871610565
21.0,53.800805011334795,-1.5460173629086678,10.666113760809159,86.97123299253721
22.0,53.800758965044835,-1.5458166401255644,10.771812190268948,90.78996372549906
23.0,53.800863148555024,-1.5456589861752976,11.194407376650936,88.65886835262424
24.0,53.800797466066406,-1.5455105805078304,10.961050593076548,86.15931881976394
25.0,53.80078962144478,-1.5452726247176227,10.439120830147486,88.37189267210928
26.0,53.80082185180473,-1.5451021878458404,10.872995267056526,89.0648048822145
27.0,53.80077597812156,-1.544959180939015,11.3041690399394,87.61359504513548
28.0,53.800820686505816,-1.5447878078660089,11.295114603348404,87.01507223187393
29.0,53.800768435849676,-1.5446687072136422,11.189012585218961,90.07327565388961
30.0,53.80081469390329,-1.5445520380869626,10.928582358464624,91.7944985134555
31.0,53.800758109209234,-1.544233372197903,10.446518037214156,97.53373584407909
32.0,53.800709503060084,-1.5442160633530924,11.050873318726335,104.51280794098231
33.0,53.80070281781485,-1.5439177988897475,10.94720667072523,114.76998761749581
34.0,53.80062700437252,-1.5438834329266573,11.023039959346427,123.43447161438877
35.0,53.800629002809735,-1.5437251655474629,11.46269123329869,121.39997880302305
36.0,53.800562312787754,-1.5436015723250098,11.055105061594784,123.08933561584179
37.0,53.80052309444632,-1.5434082444290642,11.082900143363482,124.08575095316591
38.0,53.8004594621887,-1.543333258514275,11.181529246142345,121.58608712758335
39.0,53.800395101808974,-1.5430840778576858,10.923029327937925,120.37296891603685
40.0,53.80035303257792,-1.5430018814010729,10.800693099083578,122.69530119703101
41.0,53.80032827482834,-1.5428764372561121,10.778788086093321,122.4950914819257
42.0,53.80024261212927,-1.5427685288338817,11.230089945455633,124.19762553682882
43.0,53.800174647154314,-1.542587824428313,11.151365808215779,119.43083844238932
44.0,53.80011668205212,-1.5424588848621348,10.853136058449895,120.67677413928891
45.0,53.800084481320546,-1.5422301492375567,11.345808595503447,120.32366607856865
46.0,53.800017888153334,-1.5421322416880867,11.055299444223131,118.5319703075343
47.0,53.800036411354974,-1.542104251275198,10.597934484245066,122.25286911039399
48.0,53.79990160447377,-1.5418214041577536,11.18176368963466,123.05560842499105
49.0,53.79985185404821,-1.541857578759986,10.958154296479476,120.52241993704838
50.0,53.79982039527985,-1.541537089272289,10.601359452618475,124.77129414899231
51.0,53.79979379274903,-1.5415515680114438,11.15464545374975,123.64384867332087
52.0,53.799716686682395,-1.5413235846548698,10.8965550446916,123.25475295767107
53.0,53.79964573319615,-1.5411446616855413,10.882297219178671,122.80341418288194
54.0,53.79959743919063,-1.5410401931470787,11.176968774969135,123.91133912889727
55.0,53.79955736744447,-1.540948056529926,10.342250982482287,119.3360403209138
56.0,53.799540688970666,-1.540699786006636,10.616809933015421,123.22785931649973
57.0,53.79943573796503,-1.5406953750630492,10.872643948060105,123.2055536670669
58.0,53.7994072691432,-1.5405389117284263,11.07474907262854,118.46456284571406
59.0,53.79934084540518,-1.540267243583649,10.800467814919623,122.69406020410877
60.0,53.799313751531656,-1.540227970910136,10.70098482802294,121.49915730658006
61.0,53.79927206948031,-1.5400590063849247,8.850939740708458,123.5630453921234
62.0,53.79918697049901,-1.5399387135447062,7.298145387170554,121.12187562472467
63.0,53.79926460046354,-1.539909582314705,5.7025059791365065,121.9635182847018
64.0,53.79918793127473,-1.5398448100289472,3.2316660327801685,122.68570303463531
65.0,53.79916036816522,-1.539828273845362,1.2092196305585676,120.24747662251158
