t,lat,lon,speed,course
0.0,51.53259030717421,-0.10504588969382918,0.10763202240117424,87.20476315059192
1.0,51.532632438243844,-0.10491796879360904,2.253203192443037,87.59198101980893
2.0,51.532637644667254,-0.10494392683329065,3.0641006288066457,87.39546198788737
3.0,51.532608549297365,-0.10491468029677403,5.905984052599726,88.75462926591223
4.0,51.53261116064118,-0.10472109087394708,7.185804836353159,92.89456023078728
5.0,51.53258680695823,-0.10453150322254114,8.760006424687454,86.7973722167691
6.0,51.53257536505467,-0.10443858165275738,8.759112984482892,91.88793892853383
7.0,51.53257573587956,-0.10430696224317577,8.675155045025223,92.52494383143193
8.0,51.532573092941035,-0.1042119436561098,8.932906392477765,89.2890787485779
9.0,51.53262504145232,-0.10419702541194818,9.250165253865648,88.59812782664838
10.0,51.532598482970265,-0.10393080976688922,9.17521911949289,90.94422924138159
11.0,51.53260345703634,-0.1038234793439811,9.191485807276855,92.42911533040882
12.0,51.53258275322209,-0.10381475662395796,8.491557482469297,94.31106255680258
13.0,51.532549759045715,-0.10360303939180186,8.52871136469258,106.7836229855313
14.0,51.53250625912745,-0.10350035547532119,9.466140952286896,123.1876853314905
15.0,51.532458803090286,-0.10332437547327307,9.290665609636998,134.09941686598958
16.0,51.53242761326872,-0.10330001763980172,9.654964200441793,148.25156603255795
17.0,51.53234194691467,-0.10322745985001985,9.362944750469584,146.5604534921679
18.0,51.53225912384786,-0.10316488137262102,8.692682599483634,147.692594826508
19.0,51.5321949687192,-0.10316794733473603,9.385581736443681,149.27313256696792
20.0,51.532092934947386,-0.10313050695153135,9.1885182792811,150.3859894441683
21.0,51.53209455033303,-0.10297797036924809,9.064447478303675,147.3737988477549
22.0,51.531958586245594,-0.1029281736597358,8.754038003228436,151.63217172786162
23.0,51.53192249356659,-0.10285109807346879,9.000834066542167,149.79390212086847
24.0,51.53190892503909,-0.10279270509789981,8.95590038946587,148.71559784973965
25.0,51.53171256567048,-0.10274214157932329,9.267760533484447,148.4694225168326
26.0,51.53169672430886,-0.10265314051901028,6.037349083199614,154.041376545766
27.0,51.531691798730115,-0.10264722043953184,3.4754237743018885,150.33845669857544
28.0,51.53171444311452,-0.10268251595850822,0.0,148.20414692147418
29.0,51.53166508734794,-0.10273782613552729,0.14133076782312876,148.09203540191876
30.0,51.531704961499706,-0.1027677367174832,0.14965271323573673,153.67564886093348
31.0,51.5317105360183,-0.10271794582337529,0.0,148.8432982069134
32.0,51.53171589758497,-0.10266217025093843,0.0,152.37740818373138
33.0,51.53164693705269,-0.10261605238502267,0.3040738500976839,152.84654776234646
34.0,51.53172872313571,-0.10267372513904134,0.15523214141443178,145.3511972873084
35.0,51.531754336662374,-0.10262619268865132,0.0,152.7019497869926
36.0,51.53172306818278,-0.10260524306773294,0.11831021958136545,149.58313573524455
37.0,51.53167431051378,-0.10253618040647441,2.0473967913647053,147.83174282346326
38.0,51.53164225818385,-0.10259435765265959,4.571504460614571,148.9123151040148
39.0,51.53153496123745,-0.1024933153648957,6.5684619916015405,151.12179153813474
40.0,51.53155902365786,-0.10246093875849642,9.056636539996116,138.74795311072424
41.0,51.53153918111192,-0.10241960802701416,9.295826838865022,126.85102827445748
42.0,51.531483312032336,-0.10234558626781232,8.898110926496347,112.55020796692877
43.0,51.53136874605122,-0.1021072140868396,9.254932142982577,104.55816764272703
44.0,51.53143750155921,-0.10195163446143199,8.689740197765955,93.00426095779322
45.0,51.5314630186837,-0.10175601201805329,8.913452769104948,81.66812762038596
46.0,51.53148564365573,-0.10177321923540765,8.590577221079968,68.00092528892904
47.0,51.531574040426634,-0.10161788927461521,8.96982417438631,57.788629092414155
48.0,51.531559270174384,-0.1015571784228449,9.02359622499757,46.18785390884697
49.0,51.53165695087076,-0.10158978034050745,8.940821201130836,31.40851198876339
50.0,51.531762360696604,-0.10140595568024678,8.919697284987773,31.762324225666386
51.0,51.53182902833815,-0.10138414578407484,7.602058407031192,31.1644182333863
52.0,51.53184889162175,-0.10138651346102007,5.827137851052723,31.10284880421843
53.0,51.53190077897252,-0.10123210394367653,3.235310698516042,31.726489077458822
54.0,51.53190036188474,-0.1013189595839448,2.1522343479767683,26.58203619694482
