t,lat,lon,speed,course
0.0,53.480814910005094,-2.242673174284753,0.4052241969991678,90.70807936830126
1.0,53.48080586419177,-2.242619720152588,2.5029271754103024,89.9900692634683
2.0,53.48079843720838,-2.242568484439249,4.451102951922581,88.93680395907468
3.0,53.480737506213764,-2.242369631269127,7.1438742527139585,85.44686706523052
4.0,53.480811628480986,-2.2422631408301847,9.498160621299006,90.03743075500614
5.0,53.48074269817326,-2.2420145133830203,11.931697102963287,91.85473763397785
6.0,53.48082452177193,-2.2418702708996077,12.179056848164796,92.08666942447189
7.0,53.48081633036938,-2.2416683758643474,11.616293058087518,88.92760386348142
8.0,53.4808223694749,-2.241516925620591,12.289996598841778,94.4587276502717
9.0,53.48082230592015,-2.2412979407112013,11.661611793523416,93.88738394503468
10.0,53.480808044766526,-2.2411555271893087,11.943462441936534,89.54354770119762
11.0,53.48075227085723,-2.241023050200168,12.266096672734399,107.68963773473618
12.0,53.48069716403414,-2.240783343810987,11.79910307134458,127.9179300065892
13.0,53.48066468481512,-2.24069315051369,10.99269511337507,143.49046909063642
14.0,53.48051608334796,-2.240584502804514,11.330659834840649,162.44953209573887
15.0,53.48043220189559,-2.2406935919569495,10.50965286888848,182.43972043232296
16.0,53.480328993378684,-2.2407134136047238,9.713667389879536,182.37944102235883
17.0,53.480244747919656,-2.2407526829972686,10.012760334407524,178.94039895493802
18.0,53.48016059479682,-2.240861923444151,9.750684284908356,179.08875791148063
19.0,53.48008593910677,-2.2407464043593213,10.130254412104465,178.90190302007164
20.0,53.479986692346884,-2.240613477120428,9.597454666301676,159.9716835725337
21.0,53.47991348520137,-2.2405747131888614,10.544014122901414,140.1498297528926
22.0,53.47985791279693,-2.2405109324663193,10.268841618330045,119.22262566520952
23.0,53.479859478906064,-2.2401993784824827,11.528994785866674,101.54938795477162
24.0,53.47983893513547,-2.2400812723485664,11.681656325517206,80.09922333370162
25.0,53.47989528467583,-2.239892435010599,12.406956549941158,80.02672960576278
26.0,53.47994790146195,-2.239717232777579,11.786860969134862,76.06248783834346
27.0,53.47991064815884,-2.23952540259318,11.371657904634095,77.2303226551654
28.0,53.47994881148578,-2.2393194250041066,11.589122954766975,78.60954914973814
29.0,53.48004467548502,-2.2392410680040165,11.927220905238087,80.72091178001708
30.0,53.47996072047113,-2.238994411970784,12.589151890165233,78.26767149682004
31.0,53.479932515809764,-2.238827007065236,12.171547216427456,99.11851714289119
32.0,53.47992566673228,-2.238590142111101,11.99356208684369,112.29526130451546
33.0,53.479923922506735,-2.2385552771196684,10.936675376533056,128.51420657228053
34.0,53.479851582846784,-2.2383384144897693,10.640514817613626,144.23992535896954
35.0,53.47967617760442,-2.2383313366709796,10.300116194042964,160.98524664605512
36.0,53.479639898924454,-2.2382336694061826,10.350815888797403,161.84795672163872
37.0,53.47954024222594,-2.238287517236835,9.830566527991458,158.8981951454649
38.0,53.479439850537396,-2.2381674865145693,9.912725702105499,163.1370673352924
39.0,53.479318857837136,-2.2381359122616606,10.486286667506512,158.44178979011244
40.0,53.47932623005639,-2.238131451147065,9.738177400426167,145.0348174336329
41.0,53.47921827818696,-2.2379525256760178,10.323486325559466,127.58735303686979
42.0,53.47921363242977,-2.237811918330404,10.263329505200499,111.66717877156735
43.0,53.47919745245978,-2.2376700317652696,10.929280479350199,97.34029675569268
44.0,53.47926332449174,-2.2374925836438058,11.582162232281183,80.40362746684998
45.0,53.47929055922591,-2.237364712635729,12.024429899696253,67.21484000655002
46.0,53.479274986653174,-2.237157853979159,11.582483985070198,62.98431891181852
47.0,53.47933843018704,-2.2369858899328534,9.242427287036753,65.03261752556377
48.0,53.479404947410366,-2.236927751364826,8.161583260368564,65.16774618615513
49.0,53.479364708812895,-2.2368818642166888,6.500186001704201,68.22421099964167
50.0,53.47940581251829,-2.2367094661586657,3.7897856041934896,67.21863487831136
51.0,53.47943039331861,-2.2367464624865483,2.0793671300918564,65.40915197151533
